,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
approximate,0.0,0.0,0.0,1.0
april,0.0,0.0,1.0,0.0
apron,0.0,1.0,0.0,0.0
apt,3.0,0.0,1.0,0.0
ar,0.0,1.0,0.0,0.0
araucaria,0.0,0.0,0.0,1.0
arboreal,0.0,0.0,0.0,1.0
arc,0.0,0.0,0.0,1.0
arch,2.0,1.0,1.0,1.0
archbishop,0.0,0.0,1.0,0.0
arched,0.0,0.0,0.0,7.0
archibald,2.0,0.0,0.0,0.0
architect,0.0,1.0,0.0,0.0
architecture,0.0,0.0,0.0,1.0
archives,0.0,0.0,0.0,1.0
archly,1.0,0.0,2.0,0.0
archness,0.0,0.0,1.0,0.0
archway,0.0,0.0,0.0,2.0
ardent,1.0,0.0,1.0,2.0
ardently,0.0,0.0,2.0,1.0
ardor,0.0,0.0,0.0,2.0
ardour,3.0,0.0,0.0,0.0
are,146.0,199.0,339.0,200.0
area,0.0,0.0,0.0,2.0
areas,0.0,0.0,0.0,1.0
argentine,0.0,0.0,0.0,1.0
argue,0.0,1.0,0.0,5.0
argued,0.0,1.0,1.0,0.0
arguing,1.0,0.0,1.0,1.0
argument,2.0,2.0,5.0,5.0
argumentative,0.0,0.0,0.0,2.0
arguments,0.0,0.0,5.0,1.0
aright,0.0,1.0,0.0,1.0
arise,1.0,1.0,7.0,0.0
arisen,0.0,0.0,5.0,0.0
arising,2.0,0.0,5.0,0.0
aristocratic,1.0,0.0,0.0,1.0
arm,11.0,5.0,4.0,17.0
armadillos,0.0,0.0,0.0,3.0
armchair,0.0,2.0,0.0,0.0
armed,1.0,2.0,0.0,3.0
arms,8.0,8.0,0.0,18.0
army,0.0,0.0,3.0,0.0
arnica,0.0,0.0,0.0,1.0
arose,4.0,0.0,5.0,2.0
around,12.0,10.0,2.0,16.0
arouse,0.0,0.0,0.0,1.0
aroused,0.0,2.0,1.0,3.0
arrange,2.0,1.0,1.0,1.0
arranged,6.0,5.0,2.0,0.0
arrangement,5.0,0.0,8.0,2.0
arrangements,6.0,4.0,1.0,2.0
arranger,1.0,0.0,0.0,0.0
arranges,0.0,0.0,1.0,0.0
arranging,1.0,0.0,2.0,0.0
arrear,0.0,0.0,1.0,0.0
arrest,0.0,3.0,0.0,1.0
arrested,0.0,2.0,2.0,2.0
arresting,0.0,0.0,0.0,2.0
arrival,9.0,6.0,30.0,2.0
arrive,4.0,2.0,2.0,1.0
arrived,9.0,4.0,15.0,6.0
arrives,0.0,1.0,0.0,0.0
arriving,3.0,0.0,1.0,1.0
arrogance,0.0,0.0,1.0,0.0
arrogant,0.0,0.0,1.0,0.0
arrow,0.0,1.0,0.0,6.0
arrows,0.0,0.0,0.0,4.0
art,3.0,2.0,3.0,2.0
artful,2.0,0.0,1.0,0.0
artfully,0.0,0.0,1.0,0.0
arthur,0.0,1.0,0.0,0.0
article,4.0,7.0,3.0,2.0
articles,2.0,1.0,2.0,2.0
articulate,0.0,1.0,0.0,0.0
artificial,4.0,1.0,1.0,0.0
artificially,0.0,0.0,0.0,1.0
artist,1.0,1.0,0.0,5.0
arts,0.0,0.0,4.0,0.0
as,809.0,405.0,1181.0,619.0
ascend,0.0,0.0,0.0,2.0
ascendancy,0.0,0.0,0.0,1.0
ascended,1.0,0.0,3.0,10.0
ascending,1.0,0.0,0.0,4.0
ascent,2.0,0.0,0.0,10.0
ascertain,4.0,1.0,2.0,0.0
ascertained,3.0,0.0,0.0,1.0
ascertaining,2.0,0.0,1.0,0.0
ascetic,0.0,0.0,0.0,1.0
ascribed,0.0,0.0,0.0,1.0
ash,0.0,3.0,0.0,1.0
ashamed,14.0,4.0,16.0,2.0
ashes,0.0,2.0,0.0,1.0
ashore,2.0,0.0,0.0,2.0
ashworth,0.0,0.0,1.0,0.0
aside,2.0,3.0,4.0,4.0
ask,10.0,21.0,32.0,19.0
asked,26.0,40.0,40.0,35.0
asking,4.0,8.0,14.0,1.0
asks,0.0,0.0,0.0,1.0
asleep,0.0,2.0,0.0,1.0
asp,6.0,0.0,0.0,0.0
aspect,1.0,0.0,6.0,3.0
asperity,0.0,1.0,1.0,0.0
asphalt,0.0,0.0,0.0,6.0
aspire,0.0,0.0,1.0,0.0
ass,0.0,0.0,0.0,1.0
assai,0.0,0.0,0.0,2.0
assailant,0.0,0.0,0.0,1.0
assailants,0.0,0.0,0.0,1.0
assailed,0.0,0.0,0.0,1.0
assassin,0.0,1.0,0.0,0.0
assault,0.0,0.0,0.0,2.0
assaulted,0.0,0.0,0.0,1.0
assaults,0.0,0.0,0.0,1.0
assemblage,0.0,0.0,0.0,2.0
assembled,1.0,0.0,6.0,3.0
assemblies,0.0,0.0,2.0,0.0
assemblin,0.0,0.0,0.0,1.0
assembly,0.0,0.0,9.0,4.0
assent,0.0,0.0,1.0,1.0
assented,0.0,0.0,2.0,0.0
assenting,1.0,0.0,0.0,0.0
assents,0.0,0.0,1.0,0.0
assert,1.0,0.0,5.0,0.0
asserted,2.0,0.0,1.0,0.0
asserting,0.0,0.0,1.0,0.0
assertion,2.0,0.0,3.0,4.0
assertions,0.0,0.0,3.0,6.0
asserts,0.0,0.0,0.0,1.0
assiduous,2.0,0.0,1.0,0.0
assiduously,1.0,0.0,1.0,0.0
assigning,0.0,0.0,0.0,1.0
assimilate,0.0,0.0,0.0,1.0
assist,5.0,1.0,7.0,0.0
assistance,6.0,5.0,13.0,0.0
assistant,1.0,0.0,1.0,2.0
assistants,1.0,1.0,0.0,0.0
assisted,5.0,0.0,4.0,0.0
assisting,2.0,0.0,2.0,0.0
assizes,1.0,0.0,0.0,0.0
associate,1.0,0.0,0.0,3.0
associated,1.0,1.0,0.0,1.0
associates,1.0,0.0,0.0,2.0
associating,0.0,0.0,1.0,0.0
association,1.0,0.0,0.0,1.0
associations,2.0,0.0,0.0,0.0
assorting,1.0,0.0,0.0,0.0
assuage,1.0,0.0,0.0,0.0
assume,1.0,0.0,3.0,0.0
assumed,1.0,1.0,1.0,1.0
assumes,0.0,1.0,0.0,0.0
assuming,1.0,0.0,0.0,0.0
assurance,0.0,1.0,15.0,3.0
assurances,1.0,0.0,8.0,1.0
assure,25.0,12.0,39.0,6.0
assured,5.0,0.0,28.0,5.0
assuredly,0.0,0.0,0.0,4.0
assuring,1.0,0.0,4.0,0.0
assyrian,0.0,0.0,0.0,2.0
asthmatic,0.0,0.0,0.0,1.0
astir,0.0,0.0,0.0,1.0
astonish,1.0,0.0,2.0,0.0
astonished,8.0,2.0,14.0,1.0
astonishing,1.0,0.0,0.0,0.0
astonishment,10.0,2.0,30.0,2.0
astounded,0.0,2.0,0.0,2.0
astray,1.0,0.0,0.0,0.0
astronomer,0.0,1.0,0.0,1.0
astutely,0.0,1.0,0.0,0.0
asunder,3.0,0.0,0.0,0.0
at,533.0,364.0,788.0,470.0
ataca,0.0,0.0,0.0,1.0
atavism,0.0,1.0,0.0,0.0
ate,1.0,1.0,3.0,1.0
athlete,0.0,0.0,0.0,1.0
athletes,0.0,0.0,0.0,1.0
athletic,0.0,1.0,0.0,0.0
atkinson,1.0,0.0,0.0,0.0
atlantic,1.0,0.0,0.0,3.0
atlas,0.0,0.0,0.0,1.0
atmosphere,1.0,3.0,0.0,7.0
atone,0.0,2.0,2.0,0.0
atoned,0.0,0.0,1.0,0.0
atonement,1.0,0.0,2.0,0.0
atrocious,0.0,3.0,0.0,0.0
attach,4.0,0.0,3.0,1.0
attached,5.0,4.0,11.0,2.0
attaching,2.0,0.0,0.0,0.0
attachment,25.0,2.0,27.0,0.0
attachments,2.0,0.0,1.0,0.0
attack,1.0,0.0,4.0,5.0
attacked,0.0,2.0,1.0,3.0
attacks,1.0,1.0,3.0,0.0
attain,0.0,1.0,0.0,1.0
attained,0.0,0.0,1.0,1.0
attaining,1.0,0.0,0.0,0.0
attainments,0.0,0.0,0.0,1.0
attains,0.0,0.0,0.0,1.0
attempt,5.0,2.0,21.0,10.0
attempted,3.0,0.0,4.0,3.0
attempting,1.0,1.0,4.0,0.0
attempts,5.0,1.0,0.0,3.0
attend,9.0,1.0,5.0,0.0
attendance,3.0,0.0,5.0,0.0
attendant,1.0,3.0,1.0,0.0
attendants,0.0,0.0,1.0,0.0
attended,6.0,2.0,24.0,0.0
attending,15.0,0.0,9.0,0.0
attends,1.0,0.0,0.0,0.0
attention,27.0,8.0,68.0,14.0
attentions,9.0,1.0,26.0,3.0
attentive,6.0,1.0,10.0,1.0
attentively,1.0,0.0,3.0,1.0
attics,0.0,0.0,1.0,0.0
attire,0.0,1.0,0.0,1.0
attitude,0.0,2.0,1.0,3.0
attorney,0.0,0.0,3.0,0.0
attract,1.0,0.0,0.0,0.0
attracted,0.0,1.0,3.0,2.0
attraction,5.0,0.0,3.0,0.0
attractions,2.0,1.0,4.0,2.0
attractive,1.0,0.0,0.0,0.0
attribute,1.0,0.0,4.0,0.0
attributed,0.0,0.0,5.0,0.0
attributing,1.0,0.0,1.0,1.0
au,1.0,1.0,0.0,0.0
audacious,0.0,2.0,0.0,0.0
audacity,0.0,2.0,0.0,1.0
audible,1.0,0.0,1.0,0.0
audibly,1.0,0.0,0.0,0.0
audience,0.0,0.0,2.0,27.0
aught,0.0,0.0,1.0,0.0
augment,0.0,0.0,1.0,0.0
augmented,1.0,0.0,1.0,0.0
augur,1.0,0.0,0.0,0.0
august,2.0,0.0,1.0,3.0
aunt,8.0,0.0,84.0,0.0
aunts,1.0,0.0,1.0,0.0
aurora,0.0,0.0,0.0,1.0
austen,1.0,0.0,1.0,0.0
austere,0.0,1.0,0.0,1.0
austerity,0.0,0.0,1.0,0.0
austin,0.0,0.0,0.0,6.0
australian,0.0,0.0,0.0,1.0
authentic,1.0,0.0,0.0,0.0
authenticity,0.0,1.0,0.0,0.0
author,0.0,1.0,0.0,0.0
authorise,1.0,0.0,1.0,0.0
authorised,0.0,0.0,2.0,0.0
authorising,1.0,0.0,1.0,0.0
authoritative,0.0,0.0,2.0,0.0
authorities,0.0,2.0,0.0,1.0
authority,7.0,1.0,9.0,4.0
authorized,0.0,0.0,1.0,0.0
autobiography,0.0,1.0,0.0,0.0
autocrat,0.0,1.0,0.0,0.0
autumn,10.0,3.0,0.0,0.0
autumnal,1.0,0.0,0.0,0.0
avail,1.0,1.0,1.0,4.0
available,0.0,1.0,0.0,1.0
availed,0.0,1.0,1.0,0.0
avalanche,0.0,0.0,0.0,1.0
avarice,1.0,0.0,1.0,0.0
avenge,0.0,1.0,0.0,0.0
avenged,0.0,0.0,0.0,1.0
avenue,0.0,3.0,1.0,2.0
average,0.0,0.0,0.0,4.0
averaged,0.0,0.0,0.0,1.0
averse,0.0,0.0,0.0,1.0
avert,1.0,0.0,0.0,0.0
averted,2.0,1.0,0.0,1.0
avoid,10.0,4.0,18.0,4.0
avoidance,1.0,0.0,1.0,0.0
avoided,3.0,1.0,1.0,2.0
avoiding,1.0,0.0,2.0,1.0
avowal,0.0,0.0,3.0,0.0
avowed,0.0,0.0,3.0,0.0
await,2.0,1.0,0.0,1.0
awaited,0.0,1.0,1.0,4.0
awaiting,0.0,1.0,0.0,2.0
awaits,0.0,0.0,0.0,2.0
awake,1.0,0.0,2.0,2.0
awakened,0.0,0.0,4.0,0.0
awakening,0.0,0.0,0.0,1.0
aware,15.0,8.0,14.0,15.0
away,78.0,60.0,117.0,60.0
awe,0.0,0.0,3.0,1.0
awed,0.0,0.0,2.0,0.0
awesome,0.0,0.0,0.0,1.0
awful,3.0,1.0,2.0,1.0
awfully,0.0,0.0,0.0,2.0
awkward,3.0,1.0,10.0,0.0
awkwardness,4.0,0.0,3.0,0.0
awoke,0.0,1.0,1.0,2.0
axe,0.0,1.0,0.0,2.0
axes,0.0,0.0,0.0,1.0
axite,0.0,0.0,0.0,1.0
ay,9.0,0.0,0.0,0.0
aye,1.0,0.0,6.0,0.0
b,0.0,1.0,1.0,1.0
babies,0.0,0.0,0.0,2.0
babylon,0.0,0.0,0.0,1.0
bachelor,0.0,1.0,0.0,1.0
back,69.0,73.0,41.0,144.0
backed,1.0,0.0,1.0,3.0
backgammon,0.0,0.0,2.0,0.0
background,0.0,1.0,0.0,2.0
backing,0.0,0.0,0.0,1.0
backs,0.0,0.0,0.0,5.0
backward,0.0,0.0,1.0,2.0
backwards,0.0,0.0,1.0,3.0
backwater,0.0,0.0,0.0,1.0
baconian,0.0,0.0,0.0,1.0
bacteriologist,0.0,0.0,0.0,2.0
bad,28.0,9.0,15.0,7.0
bade,0.0,1.0,0.0,0.0
badge,0.0,0.0,0.0,1.0
badinage,0.0,0.0,0.0,1.0
badly,0.0,2.0,0.0,2.0
baffled,0.0,1.0,0.0,1.0
baffymore,0.0,1.0,0.0,0.0
bag,0.0,0.0,0.0,2.0
baggage,0.0,0.0,0.0,2.0
bags,0.0,1.0,1.0,1.0
bahama,1.0,0.0,0.0,0.0
bail,0.0,0.0,0.0,1.0
bait,0.0,1.0,0.0,0.0
baited,1.0,0.0,0.0,0.0
baker,0.0,14.0,0.0,0.0
bakewell,0.0,0.0,1.0,0.0
balance,1.0,1.0,0.0,2.0
balanced,1.0,1.0,0.0,1.0
balancing,0.0,0.0,0.0,2.0
balcony,0.0,2.0,0.0,0.0
bald,0.0,0.0,0.0,2.0
baldwin,4.0,0.0,0.0,0.0
bale,0.0,0.0,0.0,1.0
baleful,0.0,0.0,0.0,1.0
balkans,0.0,0.0,0.0,1.0
ball,3.0,0.0,36.0,1.0
ballet,0.0,0.0,0.0,1.0
ballinger,0.0,0.0,0.0,3.0
balloon,0.0,0.0,0.0,8.0
balls,0.0,0.0,8.0,0.0
balm,0.0,0.0,1.0,0.0
balustraded,0.0,1.0,0.0,0.0
bamboo,0.0,0.0,0.0,10.0
bamboos,0.0,0.0,0.0,4.0
ban,0.0,1.0,0.0,0.0
band,0.0,2.0,0.0,1.0
bandbox,0.0,0.0,1.0,0.0
bandoliers,0.0,0.0,0.0,1.0
bandy,0.0,0.0,0.0,3.0
bane,0.0,0.0,0.0,1.0
bang,0.0,1.0,0.0,0.0
banish,1.0,0.0,3.0,0.0
banished,1.0,0.0,3.0,0.0
bank,1.0,6.0,0.0,10.0
banked,0.0,2.0,0.0,1.0
banks,0.0,1.0,2.0,7.0
banquet,0.0,1.0,0.0,0.0
banqueting,0.0,1.0,0.0,0.0
bar,0.0,0.0,0.0,1.0
barbarous,0.0,0.0,1.0,0.0
barbarously,0.0,0.0,1.0,0.0
barbed,0.0,0.0,0.0,1.0
bare,1.0,1.0,1.0,2.0
bared,0.0,1.0,0.0,0.0
barefaced,0.0,0.0,1.0,0.0
barely,1.0,0.0,1.0,0.0
bargain,0.0,0.0,0.0,1.0
barge,0.0,0.0,0.0,1.0
bark,0.0,0.0,0.0,4.0
barnet,0.0,0.0,2.0,0.0
barns,2.0,0.0,0.0,1.0
barometer,0.0,0.0,0.0,1.0
baronet,11.0,48.0,0.0,0.0
baronetage,2.0,0.0,0.0,0.0
baronetcies,1.0,0.0,0.0,0.0
baronetcy,2.0,0.0,0.0,0.0
baronight,1.0,0.0,0.0,0.0
barouche,1.0,0.0,1.0,0.0
barred,0.0,1.0,0.0,1.0
barrel,1.0,0.0,0.0,2.0
barrelled,0.0,0.0,0.0,1.0
barrels,0.0,1.0,0.0,1.0
barren,0.0,3.0,0.0,1.0
barricade,0.0,0.0,0.0,1.0
barrier,1.0,0.0,0.0,0.0
barrister,0.0,1.0,0.0,0.0
barrow,0.0,3.0,0.0,0.0
barry,0.0,3.0,0.0,0.0
barrymore,0.0,69.0,0.0,0.0
barrymores,0.0,6.0,0.0,0.0
bars,0.0,1.0,0.0,0.0
basalt,0.0,0.0,0.0,7.0
basaltic,0.0,0.0,0.0,3.0
base,0.0,0.0,0.0,11.0
bashful,0.0,0.0,1.0,0.0
basil,3.0,0.0,0.0,0.0
basin,0.0,0.0,0.0,1.0
basis,0.0,3.0,1.0,0.0
basker,0.0,3.0,0.0,0.0
baskerviile,0.0,1.0,0.0,0.0
baskerville,0.0,111.0,0.0,0.0
baskervilles,0.0,12.0,0.0,0.0
basket,0.0,0.0,0.0,1.0
baskets,0.0,1.0,0.0,0.0
basking,0.0,0.0,0.0,1.0
bass,0.0,0.0,1.0,2.0
bat,0.0,0.0,0.0,6.0
batch,0.0,0.0,0.0,1.0
bates,0.0,0.0,0.0,2.0
bath,101.0,1.0,1.0,0.0
bathed,1.0,1.0,0.0,2.0
bathing,1.0,0.0,2.0,0.0
baths,1.0,0.0,0.0,0.0
bathybius,0.0,0.0,0.0,1.0
bats,0.0,0.0,0.0,1.0
battery,0.0,0.0,0.0,2.0
battle,0.0,1.0,0.0,4.0
battled,0.0,0.0,1.0,0.0
battles,0.0,0.0,0.0,3.0
baulk,0.0,1.0,0.0,0.0
baulks,0.0,1.0,0.0,0.0
bawling,1.0,0.0,0.0,0.0
baxter,0.0,0.0,0.0,1.0
bay,2.0,0.0,0.0,1.0
baying,0.0,2.0,0.0,0.0
bazaar,0.0,0.0,0.0,1.0
be,950.0,330.0,1239.0,416.0
beach,1.0,0.0,0.0,0.0
beached,0.0,0.0,0.0,1.0
beads,0.0,0.0,0.0,1.0
beak,0.0,1.0,0.0,6.0
beaks,0.0,0.0,0.0,1.0
beam,0.0,2.0,0.0,0.0
beamed,0.0,0.0,0.0,2.0
beaming,0.0,0.0,0.0,1.0
beams,0.0,1.0,0.0,1.0
bean,0.0,0.0,0.0,1.0
beans,0.0,0.0,0.0,1.0
bear,21.0,3.0,25.0,11.0
beard,0.0,15.0,0.0,29.0
bearded,0.0,3.0,0.0,3.0
bearing,2.0,2.0,2.0,9.0
bearings,0.0,0.0,0.0,1.0
bears,1.0,0.0,2.0,1.0
beast,0.0,11.0,0.0,20.0
beastly,0.0,0.0,0.0,1.0
beasts,0.0,0.0,0.0,15.0
beat,1.0,3.0,0.0,5.0
beaten,2.0,2.0,0.0,4.0
beatific,0.0,0.0,0.0,1.0
beating,0.0,1.0,0.0,6.0
beatings,0.0,0.0,1.0,0.0
beaumont,0.0,0.0,0.0,2.0
beauteous,0.0,0.0,1.0,0.0
beauties,1.0,3.0,4.0,0.0
beautifier,1.0,0.0,0.0,0.0
beautiful,6.0,7.0,15.0,13.0
beautifully,0.0,1.0,0.0,0.0
beautifying,1.0,0.0,0.0,0.0
beauty,10.0,4.0,27.0,4.0
beaux,0.0,0.0,1.0,0.0
became,13.0,12.0,15.0,16.0
because,26.0,29.0,62.0,21.0
beckoned,0.0,1.0,0.0,0.0
beckoning,1.0,0.0,0.0,1.0
become,13.0,6.0,10.0,8.0
becomes,2.0,4.0,4.0,0.0
becoming,5.0,5.0,3.0,0.0
becomingly,1.0,0.0,0.0,0.0
bed,5.0,4.0,5.0,1.0
bedraggled,0.0,0.0,0.0,1.0
bedroom,2.0,2.0,0.0,0.0
bedrooms,0.0,1.0,1.0,0.0
bee,0.0,0.0,0.0,3.0
beech,0.0,0.0,0.0,4.0
beef,0.0,0.0,0.0,1.0
been,496.0,222.0,516.0,211.0
beers,0.0,0.0,0.0,1.0
bees,0.0,0.0,0.0,1.0
beetles,0.0,0.0,0.0,1.0
beetling,0.0,1.0,0.0,1.0
befall,0.0,1.0,2.0,0.0
befallen,0.0,1.0,0.0,3.0
before,116.0,92.0,227.0,132.0
beforehand,2.0,0.0,1.0,0.0
befriended,0.0,0.0,1.0,0.0
beg,8.0,6.0,17.0,5.0
began,33.0,9.0,59.0,22.0
beggar,0.0,0.0,0.0,1.0
beggars,0.0,0.0,0.0,1.0
begged,4.0,0.0,8.0,0.0
begging,0.0,0.0,2.0,1.0
begin,10.0,4.0,13.0,4.0
beginnin,0.0,0.0,0.0,1.0
beginning,26.0,2.0,12.0,4.0
begins,0.0,1.0,4.0,1.0
begonia,0.0,0.0,0.0,2.0
begs,0.0,0.0,1.0,0.0
begun,12.0,2.0,2.0,2.0
behalf,0.0,0.0,4.0,1.0
behave,1.0,0.0,2.0,1.0
behaved,0.0,0.0,8.0,1.0
behaves,0.0,0.0,2.0,0.0
behaving,2.0,0.0,0.0,0.0
behavior,0.0,0.0,2.0,3.0
behaviour,4.0,0.0,53.0,0.0
beheld,0.0,0.0,2.0,0.0
behest,0.0,0.0,0.0,1.0
behind,15.0,30.0,14.0,57.0
behold,1.0,0.0,0.0,3.0
beholding,0.0,0.0,3.0,0.0
bein,0.0,0.0,0.0,2.0
being,220.0,28.0,175.0,34.0
beings,1.0,1.0,0.0,2.0
belated,0.0,1.0,0.0,0.0
belge,0.0,0.0,0.0,1.0
belgian,0.0,1.0,0.0,0.0
belief,5.0,2.0,15.0,3.0
beliefs,0.0,0.0,0.0,1.0
believe,48.0,18.0,87.0,19.0
believed,21.0,1.0,37.0,4.0
believes,0.0,0.0,1.0,1.0
believing,4.0,0.0,12.0,0.0
bell,2.0,2.0,6.0,3.0
belliver,0.0,1.0,0.0,0.0
bellow,0.0,0.0,0.0,2.0
bellowed,0.0,0.0,0.0,1.0
bellowing,0.0,0.0,0.0,2.0
bells,0.0,0.0,0.0,2.0
belly,0.0,0.0,0.0,1.0
belmont,3.0,0.0,0.0,0.0
belong,4.0,1.0,3.0,4.0
belonged,6.0,2.0,3.0,0.0
belonging,5.0,0.0,1.0,0.0
belongs,0.0,0.0,2.0,1.0
beloved,3.0,0.0,2.0,0.0
below,1.0,2.0,5.0,27.0
belt,0.0,0.0,0.0,4.0
bemused,0.0,1.0,0.0,0.0
bench,3.0,1.0,0.0,1.0
benches,2.0,0.0,1.0,3.0
bend,1.0,0.0,0.0,1.0
bending,1.0,0.0,0.0,3.0
beneath,3.0,8.0,5.0,21.0
benefactors,0.0,0.0,0.0,1.0
beneficence,0.0,0.0,1.0,0.0
beneficial,1.0,0.0,1.0,0.0
benefit,5.0,0.0,5.0,0.0
benefited,1.0,0.0,4.0,0.0
benefiting,0.0,0.0,1.0,0.0
benefits,0.0,0.0,1.0,0.0
benevolence,0.0,1.0,3.0,2.0
benevolent,2.0,1.0,1.0,0.0
bennet,0.0,0.0,323.0,0.0
bennets,0.0,0.0,10.0,0.0
bent,4.0,4.0,3.0,5.0
benwick,70.0,0.0,0.0,0.0
bequeath,1.0,0.0,0.0,0.0
bequeathed,0.0,0.0,1.0,0.0
bequest,0.0,0.0,1.0,0.0
bered,0.0,1.0,0.0,0.0
bermuda,1.0,0.0,0.0,0.0
berserk,0.0,0.0,0.0,1.0
bertillon,0.0,1.0,0.0,0.0
beryl,0.0,3.0,0.0,0.0
beside,1.0,5.0,0.0,19.0
besides,14.0,4.0,12.0,8.0
beslobbered,0.0,0.0,0.0,2.0
besmirched,0.0,1.0,0.0,0.0
bespeak,1.0,0.0,0.0,0.0
bespoke,1.0,0.0,0.0,0.0
best,44.0,11.0,41.0,22.0
bestial,0.0,0.0,0.0,2.0
bestow,4.0,0.0,7.0,0.0
bestowed,1.0,0.0,8.0,0.0
bestowing,0.0,0.0,1.0,1.0
betide,1.0,0.0,0.0,0.0
betimes,1.0,1.0,0.0,0.0
betray,1.0,1.0,3.0,0.0
betrayed,0.0,1.0,4.0,0.0
betraying,2.0,0.0,0.0,0.0
bets,0.0,0.0,1.0,0.0
better,87.0,24.0,92.0,29.0
between,55.0,33.0,63.0,42.0
betwixt,0.0,1.0,0.0,1.0
bewailed,0.0,0.0,1.0,0.0
bewailing,0.0,1.0,0.0,0.0
bewildered,0.0,1.0,1.0,3.0
bewildering,1.0,1.0,0.0,1.0
bewilderment,0.0,0.0,0.0,2.0
bewitched,1.0,0.0,1.0,0.0
bewitching,3.0,0.0,1.0,0.0
beyond,23.0,12.0,36.0,20.0
bias,3.0,1.0,0.0,1.0
bickerings,0.0,0.0,0.0,1.0
bid,3.0,0.0,1.0,0.0
bidding,0.0,0.0,3.0,2.0
big,0.0,2.0,0.0,12.0
bigger,0.0,0.0,0.0,2.0
biggest,0.0,1.0,0.0,2.0
bility,0.0,1.0,0.0,0.0
bill,2.0,0.0,0.0,1.0
billhooks,0.0,0.0,0.0,1.0
billiard,0.0,2.0,1.0,0.0
bills,1.0,1.0,1.0,0.0
bimetallism,0.0,0.0,0.0,1.0
bind,0.0,1.0,0.0,0.0
bingley,0.0,0.0,306.0,0.0
bingleys,0.0,0.0,5.0,0.0
biography,0.0,1.0,0.0,1.0
birch,0.0,0.0,0.0,1.0
bird,0.0,4.0,0.0,24.0
birds,0.0,0.0,2.0,8.0
birmingham,0.0,0.0,1.0,0.0
birth,10.0,0.0,5.0,1.0
bis,0.0,2.0,0.0,0.0
biscuits,0.0,0.0,0.0,1.0
bishop,1.0,0.0,0.0,1.0
bit,2.0,4.0,3.0,10.0
bite,0.0,1.0,0.0,4.0
biting,0.0,0.0,1.0,1.0
bits,0.0,1.0,0.0,0.0
bitten,0.0,1.0,0.0,3.0
bitter,0.0,3.0,2.0,5.0
bitterest,1.0,0.0,1.0,0.0
bitterly,1.0,5.0,2.0,5.0
bittern,0.0,1.0,0.0,0.0
bitterness,1.0,1.0,5.0,1.0
bitterns,0.0,1.0,0.0,0.0
bituminous,0.0,0.0,0.0,1.0
bivouac,0.0,0.0,0.0,1.0
black,5.0,49.0,1.0,38.0
blacken,0.0,0.0,1.0,0.0
blackened,0.0,1.0,0.0,3.0
blacker,0.0,1.0,0.0,0.0
blackguard,0.0,1.0,0.0,0.0
blackmailing,0.0,2.0,0.0,0.0
blackness,0.0,1.0,0.0,0.0
bladed,0.0,2.0,0.0,0.0
blains,1.0,0.0,0.0,0.0
blame,5.0,4.0,16.0,3.0
blameable,0.0,0.0,1.0,0.0
blamed,0.0,0.0,1.0,0.0
blameless,1.0,0.0,1.0,0.0
blamelessness,0.0,0.0,1.0,0.0
blaming,0.0,0.0,3.0,0.0
bland,0.0,0.0,0.0,1.0
blank,0.0,2.0,0.0,6.0
blankets,0.0,1.0,0.0,4.0
blaspheme,0.0,0.0,0.0,1.0
blast,0.0,1.0,0.0,1.0
blasted,0.0,0.0,1.0,0.0
blaze,0.0,0.0,0.0,1.0
blazed,0.0,2.0,0.0,0.0
blazing,0.0,5.0,0.0,2.0
bleak,0.0,3.0,0.0,0.0
bleaker,0.0,1.0,0.0,0.0
bleat,0.0,0.0,0.0,1.0
bleating,0.0,0.0,0.0,1.0
bled,1.0,2.0,0.0,0.0
bleedin,0.0,0.0,0.0,1.0
blemish,0.0,0.0,1.0,0.0
blended,0.0,0.0,0.0,1.0
blenheim,0.0,0.0,1.0,0.0
bless,8.0,1.0,3.0,2.0
blessed,4.0,0.0,4.0,2.0
blessing,9.0,0.0,4.0,1.0
blessings,3.0,0.0,0.0,0.0
blew,0.0,1.0,0.0,6.0
blighted,1.0,0.0,0.0,0.0
blind,1.0,0.0,6.0,3.0
blinded,1.0,0.0,2.0,0.0
blinding,1.0,0.0,0.0,0.0
blindly,0.0,2.0,0.0,1.0
blindness,1.0,0.0,0.0,0.0
blinds,1.0,1.0,1.0,0.0
blinked,0.0,1.0,0.0,2.0
blister,1.0,0.0,0.0,1.0
blisters,0.0,0.0,0.0,1.0
bloated,0.0,0.0,0.0,2.0
bloc,0.0,0.0,0.0,1.0
block,0.0,3.0,0.0,1.0
blocked,0.0,0.0,0.0,2.0
blocking,0.0,0.0,0.0,1.0
blood,4.0,8.0,0.0,15.0
blooded,1.0,3.0,0.0,0.0
bloodhound,0.0,1.0,0.0,0.0
bloody,0.0,1.0,0.0,4.0
bloom,7.0,1.0,0.0,1.0
blooming,2.0,0.0,0.0,0.0
blossoms,1.0,0.0,0.0,1.0
blotched,0.0,1.0,0.0,2.0
blotches,0.0,0.0,0.0,1.0
blots,0.0,0.0,1.0,0.0
blotted,0.0,0.0,0.0,1.0
blotting,1.0,1.0,0.0,0.0
blow,1.0,4.0,1.0,4.0
blowing,1.0,0.0,0.0,1.0
blown,0.0,2.0,1.0,0.0
blows,2.0,1.0,0.0,3.0
